energy,price
35251.0,77.05
36341.0,77.42
36977.0,77.85
36498.0,77.75
35846.0,76.5
35676.0,75.43
35527.0,74.87
34766.0,74.27
34164.0,73.68
33470.0,72.95
33638.0,73.17
32927.0,72.18
30395.0,69.09
26185.0,66.64
24330.0,63.19
23125.0,58.53
22738.0,56.94
22658.0,56.64
23611.0,56.43
26856.0,59.41
31913.0,63.36
35308.0,70.02
36816.0,71.66
37648.0,72.07
37613.0,74.24
37279.0,75.05
37139.0,75.84
35950.0,75.63
35288.0,74.47
35075.0,74.05
35447.0,73.5
37221.0,72.66
38093.0,72.26
38400.0,71.71
37615.0,73.19
34909.0,72.63
31417.0,68.94
30138.0,65.68
27810.0,62.51
26548.0,58.79
25999.0,57.16
25856.0,57.1
26467.0,56.84
29310.0,62.18
34557.0,68.07
37836.0,72.03
39251.0,72.9
39925.0,73.05
39648.0,74.71
39090.0,76.01
38956.0,76.99
37814.0,76.92
37394.0,75.79
37128.0,75.41
37154.0,75.46
37851.0,75.11
40241.0,76.64
40693.0,75.45
39834.0,76.84
37133.0,76.54
33466.0,73.94
27987.0,72.19
26001.0,69.58
24842.0,67.37
24377.0,65.6
24260.0,65.71
25056.0,66.33
27548.0,69.22
31386.0,73.07
34074.0,76.78
35651.0,77.6
36192.0,77.26
36087.0,77.38
35416.0,77.48
35095.0,78.48
34033.0,77.62
33336.0,75.88
32903.0,74.85
32637.0,76.45
32660.0,76.69
34938.0,76.41
36206.0,76.71
35163.0,77.5
32799.0,74.41
29696.0,71.81
24993.0,74.0
23223.0,71.2
21870.0,69.35
21235.0,68.48
20695.0,67.84
20651.0,67.71
21010.0,66.22
21491.0,66.1
22124.0,68.33
24218.0,70.87
26087.0,71.78
27036.0,73.94
27280.0,73.86
27454.0,75.64
26938.0,75.58
25609.0,72.27
24807.0,70.64
24292.0,69.84
24262.0,69.79
25096.0,69.19
27050.0,70.4
29813.0,72.12
28651.0,72.46
26800.0,70.93
25445.0,70.37
24065.0,68.37
23058.0,66.74
22655.0,63.72
22520.0,63.5
22866.0,63.24
25021.0,63.22
27681.0,60.85
30081.0,63.37
31210.0,66.51
31622.0,68.21
31979.0,70.6
32195.0,72.11
32129.0,74.06
31332.0,74.39
30812.0,72.45
30335.0,71.46
30121.0,70.89
29635.0,71.19
29547.0,71.86
30264.0,73.25
31499.0,77.69
29660.0,78.36
26964.0,76.13
25338.0,70.9
24084.0,68.38
23160.0,66.33
22786.0,65.31
22706.0,64.34
23060.0,66.23
24596.0,68.66
27110.0,70.54
29434.0,73.76
30648.0,75.64
31239.0,76.21
31718.0,77.23
32197.0,77.42
32185.0,77.5
31169.0,77.3
30324.0,76.26
30074.0,75.87
29808.0,77.24
29260.0,81.19
29146.0,81.03
29152.0,81.59
29454.0,82.59
28723.0,78.88
26760.0,73.3
25967.0,67.17
24361.0,64.44
23102.0,60.13
22237.0,59.21
21767.0,58.7
21630.0,58.79
21405.0,62.83
21095.0,68.97
22202.0,73.25
24051.0,76.36
25693.0,75.0
26668.0,74.75
27461.0,73.69
28200.0,73.98
28540.0,73.17
27904.0,73.38
27371.0,73.33
27041.0,75.48
27101.0,75.14
27399.0,74.2
27839.0,74.22
28591.0,75.17
29837.0,74.12
28424.0,68.43
29365.0,68.97
27495.0,67.31
25997.0,64.71
25480.0,63.05
25043.0,62.92
25123.0,64.72
26574.0,67.46
28273.0,68.37
30541.0,74.12
32911.0,75.61
34358.0,75.64
35501.0,75.49
36538.0,76.43
37399.0,76.4
37272.0,76.36
36538.0,71.89
36388.0,71.0
35993.0,69.7
35206.0,70.59
34342.0,70.84
33643.0,72.36
34038.0,75.87
32943.0,75.57
30516.0,70.82
26635.0,67.32
25297.0,64.72
24220.0,59.75
23451.0,59.54
23123.0,57.77
22782.0,59.88
23166.0,63.55
23758.0,66.01
24423.0,70.68
26650.0,71.72
28194.0,71.43
28910.0,72.36
29219.0,73.62
29436.0,74.08
28791.0,73.19
27417.0,72.02
26655.0,72.54
26303.0,70.29
26249.0,69.23
26413.0,69.45
27722.0,71.77
28973.0,73.66
27323.0,73.36
25612.0,70.99
22999.0,64.92
22001.0,61.64
21410.0,58.81
21206.0,57.57
21151.0,57.14
21652.0,57.52
24122.0,59.81
27744.0,62.62
29378.0,68.3
30267.0,71.56
30756.0,72.76
31016.0,74.15
31506.0,76.11
31458.0,76.82
30605.0,76.16
29963.0,73.04
29620.0,72.9
29609.0,72.24
29172.0,71.21
29901.0,70.55
32155.0,71.11
31328.0,72.5
28356.0,72.29
25918.0,70.78
26702.0,67.92
24964.0,66.62
24004.0,66.02
23651.0,65.17
23575.0,65.46
24168.0,64.76
26665.0,63.28
30595.0,63.28
32802.0,66.32
33841.0,67.87
34344.0,68.81
34361.0,69.37
34245.0,70.47
34043.0,71.16
33033.0,71.18
32666.0,69.5
32585.0,69.27
32875.0,68.99
34444.0,67.83
35234.0,69.14
35394.0,70.64
34094.0,72.43
31651.0,73.43
28816.0,70.74
25906.0,69.6
24076.0,68.18
22709.0,68.54
21894.0,68.84
21726.0,68.46
21772.0,68.6
22297.0,68.3
23359.0,67.14
24455.0,65.8
26532.0,68.14
28199.0,66.15
28435.0,68.48
28032.0,68.66
28116.0,69.0
27924.0,66.9
26752.0,62.92
25914.0,58.04
26218.0,57.54
28437.0,57.66
29204.0,65.42
29850.0,69.74
29806.0,73.96
28872.0,75.76
27033.0,73.88
26093.0,68.97
24455.0,66.96
23404.0,64.23
22866.0,63.65
22537.0,62.42
22837.0,63.9
24270.0,66.64
25848.0,66.74
27817.0,73.16
29997.0,73.97
31601.0,73.26
32529.0,74.29
33588.0,75.54
34403.0,76.09
34255.0,75.42
33572.0,73.71
33345.0,72.69
33149.0,71.94
32567.0,69.87
32089.0,69.49
31439.0,69.97
32132.0,73.12
30987.0,72.28
28901.0,67.74
27029.0,67.56
25390.0,66.67
24070.0,60.56
23519.0,59.11
23068.0,58.7
23264.0,58.57
24561.0,63.96
25951.0,67.49
27834.0,70.58
29973.0,71.81
31290.0,71.11
32211.0,71.4
32928.0,71.48
33591.0,72.44
33502.0,71.94
32878.0,71.13
32546.0,70.82
32356.0,70.83
31882.0,70.22
31473.0,70.71
30939.0,70.68
31556.0,72.43
30282.0,72.62
28217.0,70.02
26764.0,65.11
25177.0,61.63
23926.0,57.77
23125.0,58.07
22587.0,57.46
22369.0,57.37
22544.0,57.97
22456.0,58.73
23074.0,59.26
24621.0,63.82
25922.0,64.17
26977.0,67.62
27580.0,68.68
28378.0,69.63
28790.0,70.12
28324.0,69.06
27892.0,69.23
27632.0,69.07
27488.0,67.54
27534.0,69.32
27628.0,72.95
29240.0,74.79
28973.0,75.46
27493.0,72.2
26209.0,69.49
24611.0,67.37
23438.0,65.57
22826.0,65.23
22575.0,64.12
22881.0,65.55
24412.0,68.76
25875.0,69.32
27715.0,73.65
29705.0,74.43
31056.0,74.35
31997.0,74.67
32707.0,74.94
33229.0,75.14
32836.0,74.93
32118.0,70.93
31653.0,70.36
31327.0,70.48
30858.0,74.6
30427.0,75.18
30119.0,75.46
31121.0,75.57
29839.0,75.38
27911.0,67.79
26210.0,67.99
24595.0,66.5
23436.0,60.15
22844.0,58.74
22562.0,57.28
22682.0,57.09
23916.0,62.6
25261.0,68.57
27142.0,70.85
29149.0,70.91
30498.0,69.94
31334.0,70.21
31894.0,70.38
32221.0,71.69
31664.0,71.88
30764.0,69.97
30507.0,70.03
30314.0,70.45
29912.0,71.26
29657.0,71.06
29620.0,71.01
30623.0,70.65
29154.0,70.79
27310.0,62.31
25929.0,62.97
24311.0,60.56
22957.0,54.82
22338.0,53.48
21948.0,53.42
21642.0,53.29
22015.0,54.53
22046.0,55.81
22948.0,60.47
24967.0,62.82
26597.0,59.82
27487.0,60.73
27992.0,64.19
28506.0,68.08
28416.0,70.08
27685.0,67.5
27184.0,67.2
26856.0,66.69
26691.0,67.53
26749.0,69.5
27075.0,70.64
28623.0,71.57
27685.0,71.17
26121.0,67.98
24679.0,61.98
23358.0,61.36
22078.0,58.12
21339.0,56.79
20824.0,56.69
20603.0,56.17
20846.0,56.31
20591.0,56.43
21084.0,56.91
22704.0,57.77
23971.0,62.11
25086.0,61.46
25758.0,66.66
26496.0,68.25
26977.0,69.01
26554.0,67.8
25985.0,66.9
25751.0,63.82
25616.0,63.41
25806.0,68.0
26164.0,72.71
28181.0,73.1
28217.0,73.66
26755.0,68.82
25007.0,66.71
23511.0,61.09
22472.0,58.99
22004.0,59.68
21771.0,57.25
22051.0,57.83
23716.0,61.71
25487.0,67.52
27557.0,70.43
29979.0,71.06
31477.0,71.56
32562.0,73.82
33542.0,74.11
34175.0,75.11
33913.0,75.3
33293.0,74.18
33110.0,73.24
32845.0,73.32
32431.0,72.05
31987.0,72.95
31840.0,73.1
32803.0,75.06
31356.0,74.12
29191.0,70.09
27189.0,63.93
25419.0,60.69
24349.0,59.47
23699.0,58.15
23395.0,58.54
23648.0,58.55
25094.0,68.72
26896.0,71.17
28667.0,74.11
30997.0,77.84
32615.0,77.99
33757.0,78.57
34813.0,78.54
35427.0,79.25
35077.0,78.26
34302.0,76.1
34083.0,75.83
33902.0,77.67
33342.0,77.6
32720.0,76.75
32221.0,78.08
33440.0,79.19
31710.0,76.29
29465.0,68.46
27739.0,67.98
25970.0,66.47
24809.0,64.73
24201.0,63.76
23866.0,63.71
24037.0,65.05
25442.0,71.79
27387.0,75.16
29262.0,78.32
31493.0,81.08
32871.0,79.74
34121.0,80.19
35133.0,81.44
35838.0,80.92
35538.0,78.95
34892.0,78.8
34672.0,77.39
34419.0,77.33
33637.0,76.8
33014.0,76.57
32640.0,78.4
33764.0,79.71
31919.0,78.43
29688.0,72.22
27954.0,71.24
26224.0,67.1
24979.0,64.5
24378.0,63.88
23989.0,63.19
24133.0,64.58
25674.0,70.07
27452.0,72.82
29287.0,75.37
31506.0,77.6
32786.0,79.03
33889.0,78.53
34890.0,77.97
35640.0,76.94
35316.0,76.58
34607.0,72.92
34296.0,73.65
33877.0,75.41
33369.0,76.09
32834.0,76.11
32684.0,76.09
33776.0,77.89
31935.0,75.38
29573.0,69.13
27889.0,70.08
26145.0,66.16
24863.0,63.92
24352.0,62.24
24006.0,60.59
24101.0,60.35
25537.0,66.43
27229.0,70.36
28934.0,74.04
31017.0,75.8
32385.0,75.47
33540.0,75.1
34523.0,74.88
35188.0,75.33
34922.0,75.09
34200.0,70.87
33919.0,70.47
33692.0,68.58
33128.0,70.0
32533.0,74.04
32142.0,73.8
33035.0,73.44
31148.0,72.4
29316.0,69.92
27713.0,69.74
26232.0,67.36
24833.0,66.06
23979.0,64.91
23429.0,64.31
23055.0,63.73
23362.0,64.62
23603.0,64.55
24408.0,64.77
26401.0,67.43
28019.0,66.87
29139.0,68.12
29761.0,70.34
30406.0,71.32
30248.0,71.4
29639.0,69.47
29001.0,66.85
28687.0,64.93
28330.0,69.83
28103.0,71.78
28279.0,73.55
29860.0,73.41
28522.0,72.93
26854.0,71.81
25508.0,71.57
24037.0,71.0
22915.0,67.39
22284.0,67.74
21820.0,65.92
21539.0,66.28
21697.0,67.4
21525.0,67.33
21711.0,66.47
23258.0,69.09
24579.0,68.22
25687.0,70.13
26392.0,70.38
27082.0,72.14
27489.0,72.54
27040.0,70.04
26615.0,69.55
26368.0,69.5
26239.0,68.48
26438.0,73.86
27124.0,75.81
29284.0,79.82
29126.0,79.77
27622.0,75.61
26063.0,70.79
24528.0,69.16
23403.0,65.39
22886.0,61.84
22621.0,60.82
23030.0,61.03
25246.0,65.19
27543.0,69.09
29647.0,74.03
31894.0,74.67
33384.0,75.16
34627.0,74.25
35676.0,75.06
36473.0,75.36
36183.0,75.4
35579.0,74.07
35404.0,73.91
35245.0,76.27
34705.0,78.8
34068.0,80.19
33828.0,80.45
35041.0,81.21
32942.0,80.76
30625.0,73.84
28520.0,69.4
26801.0,66.01
25530.0,63.79
25041.0,62.19
24584.0,61.16
24939.0,61.8
26707.0,68.36
28868.0,74.32
30972.0,77.25
33419.0,78.3
34944.0,78.67
36017.0,78.08
36412.0,76.94
36684.0,74.85
36627.0,74.5
36049.0,73.63
35965.0,75.09
35725.0,76.46
34916.0,77.11
34207.0,77.42
33982.0,81.01
34957.0,83.32
32841.0,77.78
30427.0,73.81
28607.0,74.21
26810.0,71.61
25610.0,70.48
25108.0,68.31
24807.0,68.01
25066.0,68.03
26799.0,70.32
28937.0,75.88
31031.0,79.08
33115.0,83.12
34631.0,81.38
35647.0,81.88
36507.0,82.61
37034.0,83.06
36312.0,82.4
35466.0,78.51
35297.0,77.73
35109.0,77.46
34485.0,78.21
33930.0,78.22
33754.0,78.57
34561.0,77.37
32448.0,75.85
30194.0,70.53
28295.0,69.04
26661.0,65.59
25524.0,63.16
24984.0,62.46
24788.0,61.85
25041.0,63.04
26654.0,68.5
28869.0,75.8
30775.0,79.49
32811.0,82.4
34400.0,81.31
35372.0,81.39
36276.0,81.06
36859.0,81.9
36353.0,80.45
35537.0,79.62
35232.0,78.62
35000.0,77.76
34479.0,79.33
33895.0,79.7
33768.0,79.78
34682.0,79.92
32504.0,77.13
30222.0,71.43
28321.0,68.56
26693.0,64.87
25550.0,62.73
24990.0,61.51
24719.0,61.38
24945.0,61.31
26695.0,67.69
28995.0,76.07
30750.0,78.4
32708.0,78.61
33802.0,79.51
34791.0,79.33
35746.0,78.68
36374.0,78.26
35781.0,78.18
34900.0,76.3
34667.0,75.58
34340.0,75.01
33784.0,77.35
33208.0,77.99
32965.0,78.88
33653.0,78.17
31653.0,75.81
29679.0,70.64
28826.0,71.11
26713.0,66.27
25396.0,63.6
24994.0,62.4
24818.0,62.44
25531.0,61.24
28322.0,61.15
33300.0,62.53
36659.0,66.38
37888.0,71.77
38686.0,70.32
38688.0,70.99
38082.0,69.72
38398.0,73.01
37405.0,73.46
37085.0,72.33
36894.0,69.8
36903.0,68.13
38582.0,74.72
39374.0,76.4
39478.0,80.22
38343.0,79.77
35348.0,77.25
31823.0,76.08
30624.0,70.86
28131.0,66.18
26720.0,64.37
26257.0,64.94
26106.0,64.98
26694.0,65.08
29564.0,64.67
34672.0,65.08
37633.0,65.82
39147.0,68.6
39780.0,67.85
39633.0,70.23
39159.0,71.3
38898.0,72.58
37509.0,72.86
36582.0,70.21
36145.0,71.1
36179.0,72.14
36830.0,70.26
38906.0,75.8
39084.0,79.88
38352.0,82.08
35900.0,81.64
33003.0,76.75
27788.0,76.88
25866.0,74.66
24595.0,71.45
24144.0,69.12
24096.0,68.31
24737.0,68.23
27565.0,73.11
31515.0,77.77
33938.0,80.61
34935.0,81.29
35175.0,80.57
35239.0,81.89
35028.0,82.37
34871.0,82.43
33899.0,81.36
33031.0,79.62
32616.0,78.67
32419.0,78.18
32340.0,80.05
34486.0,79.89
34979.0,80.25
34081.0,81.02
31995.0,79.16
29506.0,77.4
24618.0,74.1
22980.0,72.64
21850.0,69.43
21621.0,67.06
21550.0,66.98
22308.0,68.46
25263.0,72.17
29315.0,78.42
31698.0,81.35
33159.0,81.8
33851.0,81.51
34035.0,82.04
34085.0,82.03
33670.0,82.73
32610.0,82.32
31896.0,80.76
31381.0,80.2
31093.0,79.67
30613.0,80.71
30936.0,82.03
32422.0,82.74
34072.0,83.05
31489.0,81.18
28841.0,79.35
25313.0,74.96
24063.0,73.77
23208.0,71.96
22765.0,72.15
22670.0,72.03
23051.0,72.5
24999.0,75.45
27563.0,81.27
29845.0,83.72
31090.0,84.08
31455.0,84.19
31764.0,85.06
32217.0,85.15
32047.0,85.07
31155.0,84.63
30621.0,82.94
30344.0,82.43
30190.0,82.48
29685.0,83.44
29505.0,85.27
30274.0,86.7
31359.0,84.49
29551.0,81.35
26940.0,80.67
25504.0,75.03
24098.0,73.32
22917.0,70.06
22311.0,67.28
21977.0,64.74
21782.0,65.82
21734.0,72.17
22108.0,79.26
24150.0,81.85
26323.0,82.49
27679.0,81.72
28140.0,81.5
28408.0,79.57
28438.0,80.45
27602.0,78.56
26190.0,77.46
25491.0,76.66
25032.0,80.19
24871.0,80.63
25062.0,80.97
25706.0,81.52
26668.0,81.29
26567.0,78.01
24930.0,75.62
26254.0,70.7
24601.0,64.92
23578.0,62.2
23033.0,60.5
22870.0,59.92
23303.0,59.92
25561.0,71.48
28169.0,77.91
30862.0,81.41
33207.0,82.84
34947.0,81.72
35980.0,80.55
37040.0,78.48
37665.0,78.53
37055.0,77.37
36508.0,76.47
36361.0,76.72
36343.0,77.87
35739.0,77.36
34974.0,78.05
34236.0,79.22
33727.0,78.82
33031.0,76.36
30726.0,74.48
28771.0,73.1
27007.0,71.84
25696.0,69.22
25082.0,66.84
24707.0,65.37
24812.0,65.87
26374.0,68.46
28020.0,69.45
30086.0,70.65
32377.0,74.12
33609.0,74.59
34552.0,76.58
35351.0,76.5
36052.0,76.72
35675.0,76.63
34740.0,75.12
34294.0,74.76
33963.0,74.65
33316.0,75.38
32660.0,77.9
32090.0,82.5
32675.0,85.1
31715.0,84.38
29451.0,81.15
24291.0,78.88
22997.0,76.96
21833.0,76.28
21415.0,75.7
21009.0,75.48
20831.0,75.85
21047.0,75.8
21294.0,75.5
21473.0,75.95
23175.0,76.5
24638.0,76.73
25616.0,77.16
26239.0,77.0
26679.0,77.84
26736.0,77.93
25718.0,75.65
25026.0,73.85
24658.0,74.23
24659.0,74.47
24942.0,78.23
26530.0,83.49
28361.0,83.73
27259.0,78.92
25513.0,77.75
24682.0,74.18
23551.0,71.9
22800.0,69.19
22558.0,67.3
22548.0,67.52
22848.0,67.71
24896.0,75.21
28055.0,80.67
29359.0,82.96
30170.0,83.82
30620.0,83.08
30950.0,83.71
31137.0,83.69
31242.0,84.04
30449.0,83.62
29606.0,80.71
29332.0,80.27
29295.0,80.76
28889.0,83.24
29877.0,85.67
32020.0,88.36
31185.0,84.49
28374.0,79.52
25963.0,77.13
26988.0,72.93
25419.0,70.61
24266.0,67.96
23774.0,66.83
23849.0,64.5
24386.0,66.89
26777.0,72.3
30333.0,76.68
32222.0,79.94
33228.0,80.34
33716.0,80.2
33491.0,80.15
33461.0,80.66
33324.0,80.67
32381.0,80.78
31624.0,79.29
31245.0,79.49
31587.0,79.36
33608.0,80.37
34001.0,81.6
33905.0,85.84
33009.0,83.29
30869.0,80.46
28717.0,78.56
25030.0,74.67
23204.0,73.4
21933.0,72.61
21229.0,71.17
20928.0,71.34
20975.0,72.79
21306.0,77.03
22116.0,80.0
22798.0,82.02
24632.0,83.48
26343.0,82.95
26939.0,83.8
26719.0,84.43
27004.0,85.0
26961.0,84.03
25929.0,82.81
25271.0,82.58
25716.0,82.52
28110.0,83.07
29330.0,86.04
30626.0,86.87
30560.0,86.21
29309.0,82.08
27139.0,80.07
27069.0,76.27
25692.0,74.07
24679.0,72.8
24250.0,70.79
24089.0,70.91
24354.0,71.17
26304.0,75.1
29392.0,82.8
31119.0,86.28
32563.0,86.96
33541.0,86.26
34307.0,86.16
35196.0,84.79
35567.0,83.42
34743.0,82.67
34343.0,80.92
34414.0,80.7
34431.0,81.36
33843.0,83.1
33250.0,84.37
34010.0,85.23
34176.0,82.17
31216.0,78.58
28775.0,76.03
27319.0,73.55
25950.0,71.36
24949.0,67.02
24603.0,66.15
24333.0,66.64
24671.0,69.04
26691.0,75.04
29643.0,80.02
31117.0,85.39
32566.0,85.27
33649.0,84.53
34395.0,84.7
35271.0,84.66
35585.0,85.64
34693.0,84.14
33912.0,82.28
33615.0,81.8
33462.0,81.57
32750.0,81.26
32255.0,81.47
32894.0,81.54
32850.0,82.11
30181.0,78.74
28039.0,76.32
26866.0,74.6
25563.0,73.79
24335.0,72.02
23691.0,71.29
23123.0,71.29
22880.0,71.04
23240.0,72.01
24062.0,73.15
24844.0,72.14
27171.0,75.17
28697.0,76.12
29378.0,77.1
29663.0,77.12
29951.0,78.29
29430.0,77.01
28204.0,74.68
27598.0,73.34
27446.0,72.51
27201.0,73.95
27217.0,79.01
28443.0,82.76
29483.0,84.01
27755.0,79.58
26180.0,79.52
24626.0,77.86
23238.0,75.97
22120.0,75.56
21546.0,75.74
21153.0,74.65
21024.0,74.67
21292.0,75.1
21438.0,75.12
21608.0,75.45
23364.0,76.21
24898.0,75.74
25942.0,75.48
26552.0,75.1
27307.0,76.34
27437.0,76.52
26410.0,74.68
25809.0,72.93
25715.0,73.38
25646.0,68.8
25983.0,75.98
27979.0,81.77
29456.0,84.8
28060.0,82.42
26128.0,79.51
24630.0,71.81
23253.0,70.13
22419.0,69.39
22213.0,67.37
22229.0,66.82
22872.0,66.7
25402.0,73.51
29005.0,79.16
30512.0,81.31
31938.0,81.57
33097.0,80.54
33907.0,78.24
34833.0,78.33
35057.0,78.64
34366.0,77.68
33835.0,77.22
33624.0,77.2
33588.0,80.85
32944.0,83.07
32449.0,86.04
33752.0,87.14
33678.0,85.95
30519.0,80.92
27955.0,80.11
26517.0,75.06
25304.0,73.98
24508.0,72.66
24069.0,72.05
23924.0,72.11
24261.0,72.95
26331.0,76.71
29636.0,77.91
31099.0,80.95
32363.0,81.49
33329.0,81.63
33938.0,82.89
34863.0,83.62
35192.0,83.78
34297.0,82.73
33861.0,81.15
33788.0,81.28
33826.0,81.47
33169.0,80.53
32682.0,83.5
33953.0,87.36
33833.0,87.36
30588.0,83.71
28012.0,80.92
26667.0,78.99
25259.0,77.93
24494.0,76.57
24059.0,75.43
23957.0,74.94
24394.0,75.11
26533.0,77.98
29788.0,79.78
31217.0,85.29
32535.0,85.98
33439.0,84.01
34193.0,82.25
35087.0,82.84
35485.0,83.27
34784.0,82.19
34516.0,80.92
34490.0,80.92
34432.0,81.19
33749.0,80.23
33080.0,81.59
34403.0,85.54
34316.0,85.32
31075.0,81.04
28561.0,81.13
27072.0,77.5
25676.0,76.66
24722.0,75.16
24270.0,74.31
24035.0,73.83
24287.0,74.82
26362.0,77.53
29722.0,79.09
31077.0,81.41
32484.0,81.89
33383.0,81.02
34196.0,80.99
35338.0,81.46
35680.0,81.66
35097.0,79.71
34782.0,78.65
34959.0,78.34
34951.0,79.11
34308.0,81.92
33864.0,86.49
35080.0,86.11
34553.0,83.71
31275.0,78.09
28686.0,79.18
27381.0,75.3
25945.0,73.77
24881.0,72.56
24506.0,72.14
24180.0,71.5
24481.0,71.88
26540.0,75.2
29912.0,75.15
31337.0,78.78
32670.0,81.97
33608.0,82.11
34547.0,82.93
35474.0,83.55
35884.0,83.89
35137.0,81.52
34592.0,80.02
34397.0,79.8
34150.0,79.39
33355.0,77.75
32958.0,80.51
33717.0,84.09
33298.0,84.1
30592.0,78.29
28374.0,79.27
27294.0,77.61
25891.0,76.6
24597.0,75.51
24068.0,75.15
23592.0,74.63
23304.0,74.59
23620.0,75.37
24639.0,75.42
25428.0,76.24
27659.0,79.39
29302.0,78.97
30123.0,78.58
30733.0,77.38
31275.0,77.22
30912.0,75.37
29911.0,72.44
29283.0,72.04
28985.0,71.99
28819.0,79.19
28837.0,83.34
30192.0,85.16
30599.0,84.73
28612.0,81.67
26959.0,76.39
25445.0,75.95
23993.0,74.18
22892.0,74.19
22066.0,75.29
21572.0,74.81
21559.0,74.76
21751.0,75.19
22103.0,75.39
22258.0,76.29
23916.0,77.36
25377.0,76.77
26518.0,76.75
27448.0,76.74
28223.0,77.23
28539.0,77.65
27756.0,75.79
27301.0,73.55
27066.0,70.89
27060.0,65.22
27370.0,67.43
29614.0,78.9
30438.0,83.53
29138.0,81.1
27360.0,72.67
25439.0,62.32
24101.0,60.57
23144.0,53.61
22794.0,54.27
22734.0,54.04
23349.0,56.07
25644.0,65.86
29234.0,76.78
30756.0,79.12
32325.0,79.3
33268.0,79.71
33995.0,79.45
34899.0,78.42
35310.0,78.64
34909.0,76.84
34547.0,75.27
34484.0,74.86
34372.0,76.21
33608.0,79.57
33283.0,80.47
34627.0,82.64
34158.0,80.03
31081.0,76.57
28558.0,75.31
27169.0,60.32
25776.0,57.39
24959.0,55.72
24492.0,55.91
24243.0,56.54
24641.0,58.91
26649.0,69.79
30096.0,80.18
31438.0,82.39
32501.0,82.75
33083.0,82.21
33702.0,78.44
34514.0,79.33
34880.0,80.44
34305.0,80.8
34032.0,79.47
34009.0,78.54
33989.0,78.63
33335.0,82.45
33083.0,83.65
34448.0,87.24
33930.0,81.72
30789.0,76.72
28279.0,76.05
26970.0,68.05
25675.0,67.02
24771.0,63.77
24242.0,63.42
24167.0,63.22
24626.0,63.66
26511.0,73.75
30040.0,78.96
31478.0,80.75
32465.0,80.24
33187.0,80.08
33823.0,79.06
34468.0,79.64
34629.0,80.25
33725.0,80.3
33422.0,79.38
33433.0,79.21
33349.0,79.32
32639.0,80.87
32386.0,82.96
33923.0,85.41
33283.0,82.83
30275.0,79.91
27827.0,79.42
26632.0,73.07
25370.0,70.37
24320.0,67.41
24093.0,67.24
23971.0,66.73
24255.0,67.13
26235.0,75.62
29583.0,78.5
31025.0,83.41
32044.0,81.31
32601.0,81.14
33082.0,81.14
33762.0,81.61
33942.0,82.24
33163.0,81.64
33044.0,80.52
33001.0,80.56
32966.0,80.79
32365.0,80.25
32101.0,85.77
33649.0,87.39
33091.0,86.29
30090.0,80.7
27638.0,80.25
26715.0,78.94
25423.0,77.71
24354.0,76.67
24079.0,76.84
23967.0,76.72
24308.0,76.8
26224.0,78.86
29584.0,81.93
30625.0,85.86
31664.0,85.88
32328.0,85.43
32974.0,83.66
33723.0,84.46
34011.0,84.84
33140.0,82.89
32534.0,82.35
32284.0,81.21
32117.0,80.78
31475.0,80.46
31234.0,80.17
32688.0,82.99
32057.0,83.11
29271.0,80.34
27147.0,77.6
26142.0,74.46
24773.0,68.72
23682.0,66.86
23134.0,66.78
22701.0,65.07
22521.0,64.67
22900.0,67.44
23853.0,71.4
24636.0,69.26
26772.0,77.82
28071.0,78.17
28718.0,78.39
29140.0,78.79
29616.0,79.64
29094.0,78.65
27973.0,76.29
27239.0,73.98
26934.0,73.01
26787.0,74.63
26922.0,81.81
28754.0,83.8
28919.0,82.77
26994.0,81.28
25370.0,78.95
23969.0,77.29
22628.0,77.23
21616.0,73.64
21157.0,71.2
20684.0,69.52
20605.0,68.94
20917.0,70.65
21460.0,73.75
21517.0,74.18
23211.0,78.4
24601.0,77.72
25430.0,76.1
25976.0,77.67
26613.0,78.92
26635.0,78.15
25598.0,71.95
24906.0,67.12
24704.0,66.59
24673.0,69.79
25310.0,78.88
27942.0,80.19
28267.0,80.15
26944.0,75.59
25178.0,66.9
29001.0,64.64
26734.0,61.11
25441.0,56.85
25031.0,53.87
24906.0,54.86
25566.0,56.97
28072.0,73.95
32993.0,80.36
36223.0,82.43
37292.0,82.44
37901.0,80.19
37660.0,78.81
37320.0,76.64
37213.0,73.31
36069.0,68.42
35451.0,66.5
35102.0,64.82
35390.0,67.25
37007.0,76.22
38068.0,82.83
38346.0,83.36
37441.0,77.49
34576.0,72.95
31258.0,67.31
30687.0,63.8
28344.0,61.39
26614.0,56.48
25640.0,54.46
25123.0,54.53
25066.0,56.29
25726.0,64.15
27202.0,77.67
28896.0,80.04
32117.0,80.58
34480.0,79.56
34755.0,76.87
34022.0,77.95
33865.0,76.7
33037.0,72.92
31838.0,71.32
30818.0,70.94
30532.0,72.79
31179.0,79.81
33745.0,86.13
34558.0,87.21
34542.0,81.22
33236.0,76.75
31007.0,71.73
27794.0,65.6
25671.0,63.22
24249.0,61.49
23610.0,60.86
23148.0,60.71
22942.0,60.77
23531.0,65.35
24479.0,79.94
26155.0,83.33
29019.0,84.23
30529.0,82.82
31035.0,82.57
30721.0,81.34
30660.0,81.66
29830.0,80.74
28324.0,79.76
27375.0,78.7
27125.0,79.54
27347.0,81.94
29593.0,88.39
30833.0,89.53
30591.0,84.35
29245.0,80.32
27271.0,76.38
26628.0,68.39
24806.0,65.37
23770.0,64.96
23447.0,64.41
23391.0,64.71
24018.0,65.99
